Student ID,Name,Age,Gender,Grade,Attendance (%),Exam Score,GPA,Teacher ID,Subject,Classrooms,Library Books,Digital Resources,Lab Facilities,Parent Education,Household Income,Internet Access,Transport,Sports Participation,Clubs Participation,Arts Participation,Semester,Parent Satisfaction,Math Marks,Science Marks,English Marks,History Marks,Computer Science Marks
S03833,Student_3833,17,Female,8,82.48,80,4.0,T0062,History,22,7973,20,Not Available,High School,69116,No,Walk,Yes,No,No,Semester 1,3,68,59,77,87,60
S03834,Student_3834,15,Female,10,75.17,78,3.9,T0434,History,29,2248,184,Available,High School,35538,No,Private,No,No,No,Semester 1,5,84,93,69,69,68
S03835,Student_3835,12,Female,6,73.48,92,4.6,T0043,History,33,1257,270,Available,Bachelor,45807,No,Walk,No,Yes,Yes,Semester 2,5,67,62,57,53,92
S03836,Student_3836,11,Female,8,87.36,92,4.6,T0068,Geography,59,9869,140,Available,Bachelor,34289,Yes,Bus,No,Yes,Yes,Semester 2,3,56,86,75,98,77
S03837,Student_3837,14,Male,8,80.93,60,3.0,T0380,Science,16,1418,408,Not Available,PhD,89797,No,Bus,No,No,No,Semester 1,3,62,61,80,87,76
S03838,Student_3838,15,Female,6,72.41,82,4.1,T0212,Geography,96,9811,395,Not Available,Master,89618,Yes,Walk,Yes,No,No,Semester 1,4,95,85,54,54,60
S03839,Student_3839,14,Female,9,96.61,95,4.75,T0203,History,97,9397,11,Not Available,Master,37963,No,Walk,Yes,No,No,Semester 2,1,99,52,60,55,71
S03840,Student_3840,15,Male,5,75.95,50,2.5,T0490,English,38,6554,258,Not Available,Bachelor,88955,No,Private,No,No,Yes,Semester 2,3,61,63,70,75,74
S03841,Student_3841,17,Female,8,92.46,70,3.5,T0214,Science,14,5429,209,Not Available,Bachelor,38401,Yes,Walk,No,No,Yes,Semester 2,2,89,84,57,50,79
S03842,Student_3842,16,Female,8,78.47,72,3.6,T0109,Math,44,3361,191,Not Available,Bachelor,23037,No,Walk,Yes,No,No,Semester 1,1,73,83,75,99,68
S03843,Student_3843,14,Male,9,94.39,58,2.9,T0456,Computer Science,74,4994,439,Available,High School,34501,No,Private,Yes,No,Yes,Semester 2,2,67,89,95,64,88
S03844,Student_3844,11,Female,9,73.55,50,2.5,T0284,Geography,91,2307,359,Available,Master,37145,Yes,Walk,Yes,No,Yes,Semester 2,1,87,78,61,65,56
S03845,Student_3845,15,Female,7,92.68,70,3.5,T0429,Computer Science,79,3149,136,Available,Bachelor,64932,No,Bus,No,Yes,No,Semester 1,3,61,79,92,72,55
S03846,Student_3846,15,Female,9,72.94,71,3.55,T0425,Science,96,4923,391,Available,Bachelor,67948,No,Walk,No,No,Yes,Semester 1,5,52,56,62,90,58
S03847,Student_3847,13,Female,8,83.41,53,2.65,T0094,English,83,1795,306,Not Available,High School,98374,No,Private,No,No,No,Semester 2,5,74,51,59,71,67
S03848,Student_3848,13,Female,6,92.02,50,2.5,T0225,Science,16,2942,206,Available,Bachelor,79546,Yes,Walk,Yes,Yes,No,Semester 2,3,84,67,78,54,80
S03849,Student_3849,10,Female,5,75.2,59,2.95,T0225,Geography,53,8139,295,Available,Master,89279,No,Walk,No,No,No,Semester 1,1,65,75,57,92,55
S03850,Student_3850,14,Male,11,78.57,64,3.2,T0239,History,81,3095,53,Available,High School,83039,Yes,Walk,No,No,No,Semester 1,3,98,66,91,54,95
S03851,Student_3851,13,Female,7,95.94,85,4.25,T0118,Math,22,5637,19,Not Available,Bachelor,51966,Yes,Bus,Yes,No,Yes,Semester 2,1,97,95,87,55,71
S03852,Student_3852,10,Male,11,96.55,78,3.9,T0420,History,91,1572,234,Available,Master,61376,No,Private,Yes,Yes,Yes,Semester 1,3,94,61,50,51,58
S03853,Student_3853,16,Male,6,71.35,95,4.75,T0091,History,87,4575,225,Available,Master,26210,No,Bus,Yes,No,Yes,Semester 2,2,62,99,58,59,80
S03854,Student_3854,16,Male,5,75.04,54,2.7,T0340,Geography,84,4442,220,Available,High School,86123,Yes,Bus,No,Yes,No,Semester 1,3,73,81,53,85,71
S03855,Student_3855,13,Male,5,73.52,78,3.9,T0289,History,47,2271,295,Available,Master,49443,No,Private,No,No,No,Semester 2,1,61,98,82,95,70
S03856,Student_3856,14,Female,5,75.39,96,4.8,T0281,History,22,6175,226,Not Available,High School,96535,No,Private,Yes,Yes,Yes,Semester 1,4,51,78,91,84,84
S03857,Student_3857,15,Female,10,99.11,96,4.8,T0492,Geography,63,1517,340,Not Available,Master,76335,Yes,Bus,No,Yes,No,Semester 2,5,75,97,70,94,78
S03858,Student_3858,12,Female,6,86.55,76,3.8,T0491,Geography,53,4192,58,Available,Bachelor,56426,No,Bus,No,No,No,Semester 1,4,95,59,56,72,70
S03859,Student_3859,17,Male,7,84.04,74,3.7,T0019,English,22,9210,172,Available,High School,85379,No,Walk,No,Yes,No,Semester 1,3,59,85,81,96,84
S03860,Student_3860,14,Female,7,99.53,65,3.25,T0175,History,34,2851,202,Not Available,Master,35845,Yes,Private,Yes,Yes,No,Semester 2,1,68,51,88,65,72
S03861,Student_3861,17,Female,5,86.71,65,3.25,T0469,Science,33,9827,154,Not Available,High School,83352,Yes,Bus,Yes,Yes,Yes,Semester 2,5,71,86,77,86,89
S03862,Student_3862,11,Female,6,89.83,85,4.25,T0106,Math,38,3272,168,Not Available,Master,95951,No,Walk,Yes,Yes,No,Semester 1,3,73,63,75,91,93
S03863,Student_3863,16,Male,10,79.98,74,3.7,T0289,Computer Science,79,1411,335,Not Available,High School,65377,No,Bus,Yes,Yes,No,Semester 1,4,75,59,86,84,72
S03864,Student_3864,13,Male,5,81.46,90,4.5,T0248,Math,27,9507,470,Available,Bachelor,41964,Yes,Bus,No,No,No,Semester 2,5,54,89,83,97,67
S03865,Student_3865,13,Female,9,87.83,50,2.5,T0323,Geography,14,1473,189,Not Available,High School,30375,No,Private,No,No,No,Semester 1,3,65,50,58,89,72
S03866,Student_3866,17,Male,11,72.09,54,2.7,T0142,Computer Science,27,3602,35,Available,High School,67531,Yes,Bus,Yes,No,No,Semester 1,5,86,90,55,65,50
S03867,Student_3867,15,Male,7,77.68,90,4.5,T0463,Geography,72,7962,109,Not Available,Bachelor,25913,No,Private,Yes,Yes,No,Semester 1,2,83,70,71,54,93
S03868,Student_3868,17,Female,11,75.9,69,3.45,T0417,English,46,2300,398,Available,Master,49351,No,Bus,No,No,No,Semester 2,5,87,54,58,60,69
S03869,Student_3869,11,Male,8,70.48,54,2.7,T0298,History,80,1308,120,Not Available,PhD,63329,Yes,Walk,No,Yes,Yes,Semester 2,2,77,58,96,78,65
S03870,Student_3870,15,Male,5,86.11,85,4.25,T0470,Geography,64,5938,279,Available,Bachelor,69932,No,Private,Yes,Yes,No,Semester 1,5,61,58,94,97,58
S03871,Student_3871,11,Female,9,86.83,78,3.9,T0193,Geography,82,5633,60,Not Available,High School,78880,Yes,Private,No,Yes,No,Semester 1,5,94,67,64,95,74
S03872,Student_3872,12,Male,7,81.52,97,4.85,T0351,Math,21,9261,24,Not Available,Bachelor,52938,No,Walk,Yes,Yes,Yes,Semester 1,5,94,54,50,60,87
S03873,Student_3873,16,Male,11,78.06,83,4.15,T0303,History,61,1469,137,Available,Bachelor,40608,No,Private,No,Yes,No,Semester 2,2,70,65,81,95,74
S03874,Student_3874,13,Male,10,89.56,97,4.85,T0291,English,66,4579,149,Available,High School,71879,Yes,Walk,Yes,Yes,No,Semester 2,3,81,83,96,65,87
S03875,Student_3875,13,Male,6,74.04,67,3.35,T0373,Geography,55,2379,251,Not Available,High School,81836,Yes,Private,No,No,No,Semester 1,4,74,53,67,74,56
S03876,Student_3876,12,Male,7,85.56,51,2.55,T0468,Geography,53,3819,55,Available,PhD,87644,Yes,Private,Yes,Yes,Yes,Semester 2,5,63,70,60,99,95
S03877,Student_3877,10,Male,11,93.04,65,3.25,T0416,Geography,33,5205,243,Available,Bachelor,83297,Yes,Private,Yes,No,Yes,Semester 1,4,96,99,84,52,65
S03878,Student_3878,16,Male,6,74.93,78,3.9,T0439,Math,18,7111,457,Not Available,High School,95386,No,Private,No,No,No,Semester 1,4,84,86,82,52,84
S03879,Student_3879,15,Male,11,92.6,82,4.1,T0438,Geography,21,887,81,Not Available,Master,29987,Yes,Bus,Yes,Yes,No,Semester 2,5,58,89,53,50,80
S03880,Student_3880,12,Female,6,92.82,65,3.25,T0332,Geography,18,8567,452,Not Available,Master,59384,Yes,Bus,No,Yes,Yes,Semester 1,2,79,93,83,61,50
S03881,Student_3881,15,Female,10,71.8,84,4.2,T0435,Math,31,6457,104,Available,Master,39388,Yes,Bus,Yes,Yes,No,Semester 2,1,91,63,97,56,69
S03882,Student_3882,17,Female,10,70.56,96,4.8,T0208,Geography,26,2989,419,Not Available,Master,31961,Yes,Private,Yes,No,No,Semester 1,1,78,76,68,92,98
S03883,Student_3883,14,Female,5,99.22,92,4.6,T0443,History,42,8009,294,Not Available,Bachelor,94382,No,Bus,Yes,Yes,No,Semester 1,1,88,98,97,94,76
S03884,Student_3884,13,Male,5,75.8,91,4.55,T0456,History,56,9207,141,Available,Bachelor,93180,Yes,Private,Yes,Yes,Yes,Semester 1,5,80,61,61,95,50
S03885,Student_3885,15,Female,7,94.66,66,3.3,T0248,Math,97,6437,443,Available,PhD,84089,Yes,Private,Yes,No,Yes,Semester 1,4,63,76,89,81,86
S03886,Student_3886,11,Female,10,86.86,53,2.65,T0142,History,24,4344,485,Not Available,Bachelor,62836,No,Walk,Yes,No,No,Semester 2,1,66,83,85,71,73
S03887,Student_3887,15,Male,9,77.93,98,4.9,T0402,Computer Science,42,3390,290,Available,High School,44843,No,Walk,No,Yes,No,Semester 2,5,74,53,97,61,98
S03888,Student_3888,14,Male,11,73.9,53,2.65,T0384,Computer Science,24,1942,433,Available,PhD,21092,Yes,Walk,Yes,Yes,Yes,Semester 1,5,95,92,90,55,54
S03889,Student_3889,16,Male,11,84.9,74,3.7,T0311,Computer Science,36,1222,41,Not Available,Bachelor,62428,No,Private,No,No,No,Semester 1,5,91,93,71,87,60
S03890,Student_3890,13,Male,11,82.22,82,4.1,T0222,English,70,9447,365,Available,Bachelor,95049,No,Walk,No,Yes,No,Semester 1,2,86,51,96,88,84
S03891,Student_3891,17,Male,7,90.97,63,3.15,T0225,Geography,77,2750,468,Available,High School,60095,Yes,Walk,No,No,Yes,Semester 1,3,76,91,61,87,78
S03892,Student_3892,12,Female,11,97.13,73,3.65,T0354,English,91,2408,46,Available,High School,57761,Yes,Private,No,Yes,Yes,Semester 2,2,67,91,98,90,72
S03893,Student_3893,17,Male,8,94.16,60,3.0,T0184,History,94,3086,135,Not Available,High School,23079,Yes,Private,No,No,No,Semester 1,4,78,81,77,70,59
S03894,Student_3894,14,Female,6,78.23,74,3.7,T0364,Math,57,9077,147,Available,Master,62468,Yes,Bus,No,Yes,No,Semester 2,5,98,51,64,77,79
S03895,Student_3895,13,Female,11,96.37,77,3.85,T0305,Computer Science,17,6626,431,Not Available,Bachelor,32167,Yes,Private,Yes,No,No,Semester 2,2,67,71,53,81,80
S03896,Student_3896,15,Male,6,95.0,56,2.8,T0482,Math,15,7273,454,Not Available,Bachelor,22135,No,Bus,No,Yes,No,Semester 2,1,53,68,57,76,73
S03897,Student_3897,16,Female,5,97.87,98,4.9,T0188,English,72,8690,109,Available,Bachelor,41305,Yes,Private,Yes,No,Yes,Semester 1,3,69,75,80,98,63
S03898,Student_3898,10,Female,11,83.76,85,4.25,T0113,History,93,4587,251,Not Available,PhD,66422,No,Walk,Yes,No,No,Semester 1,5,50,69,75,98,60
S03899,Student_3899,16,Male,9,93.06,59,2.95,T0181,Geography,11,5578,254,Not Available,PhD,86222,No,Private,Yes,Yes,No,Semester 1,2,94,85,52,64,50
S03900,Student_3900,10,Female,10,87.75,98,4.9,T0199,History,31,8642,36,Not Available,PhD,29166,No,Bus,Yes,No,No,Semester 1,1,73,67,88,82,93
S03901,Student_3901,11,Female,10,79.32,85,4.25,T0390,Computer Science,30,3818,218,Available,PhD,74053,Yes,Private,Yes,Yes,No,Semester 2,1,91,99,56,81,75
S03902,Student_3902,16,Female,5,99.83,80,4.0,T0070,History,15,3538,400,Not Available,PhD,36964,No,Private,No,No,Yes,Semester 1,2,96,63,64,95,69
S03903,Student_3903,13,Male,8,71.15,68,3.4,T0086,Math,79,9764,466,Not Available,High School,47716,Yes,Walk,Yes,No,No,Semester 1,2,73,69,69,83,51
S03904,Student_3904,10,Male,7,74.87,67,3.35,T0392,Science,22,1268,108,Not Available,PhD,32199,Yes,Private,Yes,Yes,No,Semester 1,4,54,94,66,56,82
S03905,Student_3905,12,Male,7,96.78,98,4.9,T0485,Computer Science,10,9678,146,Not Available,Bachelor,37280,Yes,Walk,No,No,Yes,Semester 2,5,75,73,81,62,96
S03906,Student_3906,13,Female,9,71.82,55,2.75,T0399,Geography,31,6057,196,Not Available,Master,22433,No,Bus,No,Yes,Yes,Semester 2,1,67,96,59,88,94
S03907,Student_3907,12,Male,5,96.6,77,3.85,T0410,Computer Science,33,5762,45,Not Available,Bachelor,56720,No,Private,Yes,Yes,No,Semester 1,4,85,96,65,99,94
S03908,Student_3908,16,Female,5,91.46,56,2.8,T0039,Computer Science,73,696,127,Not Available,Bachelor,92988,No,Bus,No,Yes,Yes,Semester 1,1,50,80,97,55,94
S03909,Student_3909,12,Male,8,71.1,87,4.35,T0131,Geography,50,2807,167,Available,High School,22169,Yes,Private,No,Yes,Yes,Semester 2,2,59,85,75,58,66
S03910,Student_3910,10,Female,11,82.88,61,3.05,T0441,Computer Science,31,1889,488,Available,Master,66854,No,Walk,Yes,No,Yes,Semester 2,1,66,64,71,91,55
S03911,Student_3911,13,Male,7,92.63,90,4.5,T0010,Math,70,7239,284,Available,Bachelor,53590,No,Private,Yes,Yes,Yes,Semester 1,1,84,95,64,53,61
S03912,Student_3912,15,Male,11,87.49,99,4.95,T0003,History,21,5811,178,Not Available,High School,46787,Yes,Walk,Yes,No,No,Semester 1,5,53,56,61,79,64
S03913,Student_3913,14,Female,5,98.08,83,4.15,T0478,Math,99,4058,64,Not Available,Master,97062,Yes,Bus,Yes,No,Yes,Semester 2,2,93,98,88,77,52
S03914,Student_3914,10,Male,11,96.03,74,3.7,T0302,History,13,3490,480,Available,Master,22139,Yes,Bus,No,No,Yes,Semester 1,1,76,72,52,70,71
S03915,Student_3915,10,Female,10,79.98,66,3.3,T0150,Science,92,6497,93,Not Available,High School,48425,No,Walk,No,No,No,Semester 2,3,60,78,73,61,87
S03916,Student_3916,15,Male,9,72.54,82,4.1,T0067,Computer Science,89,6753,15,Not Available,PhD,61273,Yes,Private,Yes,Yes,Yes,Semester 1,4,52,90,51,62,70
S03917,Student_3917,13,Male,7,98.33,72,3.6,T0193,Science,21,6733,388,Available,High School,88185,No,Walk,Yes,Yes,No,Semester 1,1,77,53,53,99,84
S03918,Student_3918,13,Female,8,85.52,58,2.9,T0097,English,42,5167,372,Not Available,High School,74241,Yes,Walk,Yes,Yes,Yes,Semester 1,1,60,80,72,62,93
S03919,Student_3919,17,Female,9,72.23,55,2.75,T0019,History,30,4902,353,Available,PhD,59821,No,Walk,Yes,Yes,No,Semester 1,4,52,67,72,76,92
S03920,Student_3920,16,Female,6,94.5,51,2.55,T0484,Math,82,6705,265,Available,High School,21489,No,Walk,Yes,No,Yes,Semester 2,1,85,94,57,77,76
S03921,Student_3921,12,Male,10,96.06,87,4.35,T0318,Math,81,9623,415,Not Available,High School,63568,No,Bus,Yes,No,No,Semester 2,2,52,80,91,67,55
S03922,Student_3922,16,Female,8,89.18,58,2.9,T0098,Computer Science,93,7488,207,Available,High School,85109,No,Walk,No,Yes,Yes,Semester 2,1,74,96,93,86,60
S03923,Student_3923,15,Male,9,83.43,52,2.6,T0057,Math,83,2492,161,Not Available,Bachelor,55300,Yes,Walk,Yes,No,No,Semester 1,2,61,85,61,65,66
S03924,Student_3924,16,Female,5,89.87,65,3.25,T0351,English,83,4559,327,Not Available,High School,37039,No,Bus,No,Yes,No,Semester 1,2,61,67,58,70,85
S03925,Student_3925,15,Female,6,91.2,74,3.7,T0107,Geography,81,7703,179,Available,High School,89254,No,Bus,Yes,No,Yes,Semester 1,2,98,59,60,59,80
S03926,Student_3926,13,Female,8,96.79,73,3.65,T0088,Math,61,7393,257,Not Available,Master,71826,Yes,Bus,No,Yes,No,Semester 1,4,81,56,94,63,92
S03927,Student_3927,12,Female,5,98.68,96,4.8,T0460,Computer Science,56,3644,258,Not Available,Master,92980,Yes,Private,Yes,No,No,Semester 1,2,89,87,80,77,62
S03928,Student_3928,16,Female,10,85.43,78,3.9,T0141,Science,68,7382,159,Available,Master,91745,Yes,Private,No,Yes,Yes,Semester 2,1,59,94,50,78,97
S03929,Student_3929,10,Female,6,93.95,93,4.65,T0144,Math,56,7970,219,Not Available,High School,93402,No,Bus,No,Yes,No,Semester 1,5,97,77,84,96,78
S03930,Student_3930,11,Male,7,98.94,89,4.45,T0400,Math,65,3174,409,Not Available,PhD,56783,No,Walk,Yes,No,Yes,Semester 1,2,68,67,92,60,87
S03931,Student_3931,17,Female,5,74.54,75,3.75,T0371,Math,22,5048,237,Available,High School,42360,Yes,Walk,Yes,No,No,Semester 1,1,96,80,64,79,69
S03932,Student_3932,14,Male,9,70.55,87,4.35,T0375,Computer Science,53,9552,253,Not Available,Bachelor,69352,Yes,Bus,Yes,No,Yes,Semester 1,1,92,58,56,89,87
S03933,Student_3933,10,Female,11,96.07,84,4.2,T0052,Geography,44,2052,150,Not Available,Bachelor,26611,Yes,Bus,Yes,No,Yes,Semester 1,3,56,92,77,76,98
S03934,Student_3934,13,Female,8,75.86,72,3.6,T0212,Math,38,6514,129,Not Available,Bachelor,49105,No,Private,Yes,No,No,Semester 2,1,73,65,97,98,84
S03935,Student_3935,14,Female,6,71.27,53,2.65,T0041,Geography,65,1892,302,Available,Bachelor,93865,No,Bus,No,Yes,Yes,Semester 2,3,88,89,55,52,88
S03936,Student_3936,11,Male,5,74.8,91,4.55,T0304,Geography,14,9072,189,Available,High School,64023,Yes,Private,Yes,No,Yes,Semester 2,1,81,74,69,50,50
S03937,Student_3937,11,Male,7,81.52,63,3.15,T0091,English,76,5838,417,Available,Master,54243,No,Bus,No,Yes,No,Semester 1,2,72,86,73,81,93
S03938,Student_3938,12,Female,11,76.58,96,4.8,T0039,Science,62,1148,134,Not Available,High School,49853,No,Walk,No,No,No,Semester 2,3,99,79,91,88,99
S03939,Student_3939,14,Male,8,79.16,88,4.4,T0013,Math,69,6894,476,Available,High School,64373,Yes,Bus,Yes,Yes,Yes,Semester 1,3,68,96,85,70,62
S03940,Student_3940,12,Female,8,99.26,56,2.8,T0388,Math,15,5160,251,Available,High School,99163,No,Walk,Yes,No,Yes,Semester 1,3,97,51,87,51,76
S03941,Student_3941,10,Female,5,91.13,57,2.85,T0096,Math,57,1320,221,Available,High School,48807,No,Bus,Yes,No,No,Semester 2,2,52,54,61,59,52
S03942,Student_3942,15,Male,7,91.37,91,4.55,T0109,Geography,89,971,484,Available,PhD,20448,Yes,Private,Yes,Yes,No,Semester 1,5,74,91,52,80,69
S03943,Student_3943,15,Male,10,72.84,68,3.4,T0104,History,44,8554,26,Not Available,Master,20068,Yes,Bus,No,No,No,Semester 2,2,74,79,77,67,77
S03944,Student_3944,15,Male,11,91.96,51,2.55,T0354,Science,27,621,25,Available,Master,24908,Yes,Walk,No,No,Yes,Semester 2,5,55,68,61,56,55
S03945,Student_3945,14,Male,10,92.18,96,4.8,T0231,Computer Science,20,5945,394,Not Available,Bachelor,27369,Yes,Walk,No,Yes,Yes,Semester 1,2,82,63,65,54,95
S03946,Student_3946,15,Female,6,89.79,50,2.5,T0043,Math,60,8195,350,Available,High School,54508,Yes,Walk,No,Yes,No,Semester 1,1,82,76,93,78,95
S03947,Student_3947,10,Male,5,76.85,91,4.55,T0209,History,32,5376,390,Not Available,Bachelor,46595,No,Bus,Yes,Yes,No,Semester 2,2,64,79,64,53,58
S03948,Student_3948,12,Male,11,82.69,87,4.35,T0088,History,56,3295,484,Available,Master,56660,No,Private,No,Yes,Yes,Semester 2,5,69,94,80,95,94
S03949,Student_3949,14,Female,6,95.39,62,3.1,T0093,History,84,4716,266,Not Available,Master,99788,No,Private,Yes,Yes,No,Semester 2,4,92,63,70,52,82
S03950,Student_3950,12,Male,10,90.11,91,4.55,T0174,Science,68,2686,295,Available,Bachelor,65432,Yes,Private,No,Yes,No,Semester 1,1,91,80,67,62,53
S03951,Student_3951,14,Male,11,91.98,93,4.65,T0476,History,66,2634,477,Not Available,Master,78858,Yes,Walk,No,Yes,Yes,Semester 2,3,81,85,97,52,62
S03952,Student_3952,12,Male,8,87.62,73,3.65,T0126,Computer Science,65,2677,289,Available,Master,70228,No,Walk,No,Yes,Yes,Semester 2,2,73,88,55,57,87
S03953,Student_3953,11,Male,6,83.49,81,4.05,T0109,Math,36,2799,55,Not Available,PhD,69160,No,Private,No,No,No,Semester 1,1,52,99,66,99,50
S03954,Student_3954,12,Female,7,92.77,79,3.95,T0047,Computer Science,82,6481,267,Available,High School,51050,Yes,Private,Yes,Yes,No,Semester 1,5,53,79,72,53,95
S03955,Student_3955,15,Female,9,72.04,55,2.75,T0214,Math,44,1883,152,Not Available,High School,32921,Yes,Bus,Yes,No,No,Semester 2,3,93,87,84,91,74
S03956,Student_3956,11,Male,10,90.19,87,4.35,T0092,English,64,4642,294,Available,Master,81638,No,Bus,No,No,Yes,Semester 2,5,55,96,67,84,50
S03957,Student_3957,12,Male,10,99.92,82,4.1,T0181,Geography,18,2468,364,Not Available,Master,94556,No,Bus,Yes,Yes,No,Semester 2,1,68,60,60,61,81
S03958,Student_3958,14,Female,7,93.41,93,4.65,T0409,History,27,7144,327,Available,PhD,68507,No,Private,No,No,Yes,Semester 2,1,75,66,72,73,91
S03959,Student_3959,14,Male,11,78.72,72,3.6,T0041,Computer Science,53,2972,22,Available,Bachelor,49589,Yes,Private,No,No,Yes,Semester 2,1,97,59,66,87,98
S03960,Student_3960,17,Male,11,78.33,59,2.95,T0259,Geography,30,5994,476,Available,PhD,54845,No,Private,No,No,No,Semester 1,1,74,65,55,68,68
S03961,Student_3961,14,Male,11,90.02,95,4.75,T0121,Geography,65,9942,330,Not Available,PhD,47278,No,Walk,Yes,No,Yes,Semester 1,5,74,60,73,85,66
S03962,Student_3962,13,Male,6,96.88,64,3.2,T0077,Geography,57,6406,54,Available,Bachelor,43348,Yes,Private,No,No,No,Semester 1,4,59,88,99,84,88
S03963,Student_3963,10,Male,5,87.34,72,3.6,T0095,Geography,10,3610,56,Available,Master,52790,No,Bus,Yes,No,No,Semester 1,1,87,77,86,67,90
S03964,Student_3964,14,Male,8,85.82,85,4.25,T0269,Geography,36,8826,25,Available,High School,77669,Yes,Bus,No,Yes,No,Semester 1,3,69,70,65,89,61
S03965,Student_3965,11,Male,9,74.81,50,2.5,T0361,Math,54,9301,391,Not Available,PhD,24972,No,Walk,Yes,No,No,Semester 1,5,54,77,78,83,69
S03966,Student_3966,17,Male,5,91.46,57,2.85,T0018,Science,72,9749,116,Not Available,PhD,36015,Yes,Bus,No,No,No,Semester 2,2,91,72,78,74,71
S03967,Student_3967,14,Male,5,91.07,52,2.6,T0293,History,67,7071,12,Available,High School,84704,Yes,Bus,No,No,Yes,Semester 2,2,93,95,91,56,94
S03968,Student_3968,13,Female,7,99.01,63,3.15,T0171,History,49,4274,113,Available,PhD,85798,Yes,Walk,Yes,Yes,Yes,Semester 2,5,99,50,77,60,80
S03969,Student_3969,15,Female,6,79.01,66,3.3,T0162,Math,72,5155,463,Not Available,Bachelor,64460,Yes,Bus,No,No,No,Semester 1,5,84,98,65,87,83
S03970,Student_3970,11,Female,10,92.69,83,4.15,T0465,Computer Science,47,758,104,Not Available,High School,35142,Yes,Walk,No,Yes,Yes,Semester 2,1,54,62,52,68,72
S03971,Student_3971,13,Male,10,83.02,96,4.8,T0311,Math,38,7368,142,Not Available,High School,82823,No,Bus,No,Yes,Yes,Semester 1,5,84,57,91,84,93
S03972,Student_3972,15,Male,7,86.75,55,2.75,T0052,Geography,49,7317,419,Available,Bachelor,54353,Yes,Walk,No,No,Yes,Semester 2,3,52,68,73,94,68
S03973,Student_3973,16,Female,6,94.49,54,2.7,T0469,Science,28,6244,357,Available,Bachelor,69584,No,Walk,No,No,Yes,Semester 2,2,90,73,67,69,98
S03974,Student_3974,16,Male,7,76.66,95,4.75,T0036,History,97,9607,280,Not Available,High School,61519,Yes,Private,Yes,Yes,No,Semester 1,3,81,89,97,76,51
S03975,Student_3975,11,Female,10,80.29,90,4.5,T0438,Computer Science,65,4442,210,Available,Bachelor,79899,No,Walk,Yes,Yes,Yes,Semester 1,3,85,98,66,80,51
S03976,Student_3976,12,Male,5,93.2,89,4.45,T0187,English,53,737,263,Not Available,PhD,32336,No,Bus,Yes,No,No,Semester 2,1,79,86,98,74,87
S03977,Student_3977,10,Female,8,87.11,78,3.9,T0370,Math,74,3855,192,Not Available,Master,79046,No,Private,No,Yes,No,Semester 1,5,98,74,59,51,88
S03978,Student_3978,17,Female,11,72.77,84,4.2,T0248,English,96,9379,159,Not Available,PhD,38872,Yes,Private,Yes,Yes,No,Semester 2,2,88,92,86,78,86
S03979,Student_3979,10,Female,6,82.91,67,3.35,T0052,History,22,8404,46,Not Available,Bachelor,65649,No,Private,No,Yes,Yes,Semester 1,2,78,75,74,86,61
S03980,Student_3980,13,Male,9,87.6,89,4.45,T0488,Math,39,7101,478,Available,PhD,74846,No,Walk,No,No,Yes,Semester 2,2,75,95,85,80,77
S03981,Student_3981,15,Female,9,97.29,97,4.85,T0019,History,58,6206,499,Not Available,Master,65283,Yes,Walk,Yes,No,Yes,Semester 1,3,94,91,96,96,60
S03982,Student_3982,10,Male,5,75.65,79,3.95,T0396,Math,84,1658,422,Available,Master,36597,No,Private,No,No,Yes,Semester 1,2,74,76,97,91,91
S03983,Student_3983,15,Male,7,94.18,64,3.2,T0092,Computer Science,72,1094,419,Available,Master,95393,No,Walk,Yes,No,Yes,Semester 1,2,61,81,72,55,98
S03984,Student_3984,15,Male,7,73.92,64,3.2,T0139,History,80,2250,335,Not Available,Bachelor,76175,Yes,Bus,Yes,No,Yes,Semester 1,3,67,93,99,95,78
S03985,Student_3985,13,Male,10,77.27,65,3.25,T0304,English,44,902,148,Available,Bachelor,68281,Yes,Bus,No,Yes,No,Semester 1,1,75,52,68,70,70
S03986,Student_3986,13,Male,5,77.3,82,4.1,T0357,Science,20,9513,109,Available,Bachelor,89014,Yes,Bus,Yes,No,Yes,Semester 2,3,64,90,59,82,78
S03987,Student_3987,13,Male,10,96.32,59,2.95,T0220,Computer Science,58,4338,413,Available,Master,55565,Yes,Walk,Yes,Yes,Yes,Semester 2,3,54,92,60,58,78
S03988,Student_3988,10,Male,10,75.97,68,3.4,T0099,Computer Science,49,3040,245,Not Available,Bachelor,78385,No,Bus,No,No,Yes,Semester 2,1,82,58,90,59,89
S03989,Student_3989,16,Female,9,93.61,86,4.3,T0236,Math,30,6378,93,Not Available,High School,55159,No,Bus,Yes,Yes,No,Semester 2,4,90,50,54,71,91
S03990,Student_3990,13,Female,10,83.85,99,4.95,T0207,English,56,7990,356,Not Available,PhD,41749,Yes,Walk,Yes,Yes,No,Semester 2,4,58,67,55,80,61
S03991,Student_3991,17,Female,11,99.97,52,2.6,T0144,History,12,6034,463,Available,PhD,98685,No,Walk,No,No,No,Semester 2,5,81,52,52,60,51
S03992,Student_3992,10,Male,10,95.17,85,4.25,T0493,English,39,5786,42,Available,High School,27216,No,Bus,Yes,No,Yes,Semester 2,5,62,63,94,68,89
S03993,Student_3993,13,Male,9,92.19,53,2.65,T0199,Computer Science,97,2113,130,Not Available,Bachelor,47301,Yes,Private,No,Yes,Yes,Semester 2,3,92,81,87,90,87
